production_type,product_name,FQS,match,n,BVI_ha,BVI_kg,statistique,A.3.1_max,A.4.5_max,A.4.5_min_max,A.4.5_org_max,A.5.1_max,yield,cow_pMFA,feed_autonomy,grassland_share_pseudofarm,ha_temp_pasture_pha_pseudofarm,kg_DM_panim_maize_produced,MFA_pcow,MFA_pha_pseudofarm,nb_cow_pha,share_concent,share_soybean,yield_l_panim,yield_l_pha,feed_A.3.1_max,feed_A.4.5_max,feed_A.4.5_min_max,feed_A.4.5_org_max,feed_A.5.1_max,feed_yield
milk,Comte - Morbier,Comte - Morbier,NA__Comte - Morbier,41,0.0228311738525847,1.45944062185066e-05,sd,NA,NA,NA,NA,NA,NA,0.12190789844861,0.0965075353213697,0.173709273549644,0.143537492478928,218.941804850554,0.282957709098132,0.0957670176404176,0.0617542339304995,0.0846392594928677,0.0157500147913057,1056.15594844303,451.547853483686,95.3462631037662,214.443481499923,79.2145446997889,250.133518203145,195.154868928909,2860.89952409653
milk,Comte - Morbier,Comte - Morbier,NA__Comte - Morbier,41,0.0414038448435057,1.90851493762883e-05,q0,NA,NA,NA,NA,NA,NA,0.427630680741523,0.471024800178498,0,0.00915795093918432,235.460545041071,0.979779946100619,0.38934072667207,0.264489924622987,0.0653452836069235,0.00475200701133379,4000.21203718806,1468.2655177193,0,18.2453048649614,0,15.0833939281805,0,712.727272727273
milk,Comte - Morbier,Comte - Morbier,NA__Comte - Morbier,41,0.112774657337343,5.74513759174816e-05,q25,NA,NA,NA,NA,NA,NA,0.604962801246172,0.60580083903122,0.324832522585195,0.0761177064182711,282.270168479762,1.34856776412197,0.538941319012001,0.352214541158511,0.288383183828224,0.0425482020727078,5990.25517751479,2329.42749219263,45.2953854655982,178.249060976064,35.5487234470203,66.9404223790673,54.8820497945764,3200
milk,Comte - Morbier,Comte - Morbier,NA__Comte - Morbier,41,0.122954498959774,6.29857018879563e-05,q50,NA,NA,NA,NA,NA,NA,0.687333811450962,0.673537153514928,0.472501665243196,0.119906207771114,401.077585953787,1.45489714508442,0.598269481055708,0.390667938475257,0.33524837922419,0.0520925171845024,6901.77604871448,2561.23153518384,55.1647906253309,220.118644925824,110.482427915366,161.971005016714,111.656081419846,6096.97819002256
milk,Comte - Morbier,Comte - Morbier,NA__Comte - Morbier,41,0.142375519525786,6.95744379942745e-05,q75,NA,NA,NA,NA,NA,NA,0.741527438668301,0.724430971384747,0.590698696851202,0.233558766526372,590.37626711576,1.65299419723012,0.62746163681999,0.442009039604454,0.395722794655557,0.0575314298576362,7337.33510329379,2894.39843385197,66.099927810591,353.193914418565,148.005664474767,281.359978157887,149.383009053613,7423.19768237021
milk,Comte - Morbier,Comte - Morbier,NA__Comte - Morbier,41,0.160051401845871,9.99095305332722e-05,q100,NA,NA,NA,NA,NA,NA,1.02063734206834,0.972177645142063,0.941412296256917,0.618624715237358,937.577690051355,2.33846645022283,0.941412296256917,0.528733925943567,0.523516779179814,0.0890336231708675,9012.03384261541,3449.43691103603,321.739932119543,776.682003923228,269.550811611826,813.39360039298,655.422286225402,12206.288357163
milk,Comte - Morbier,Comte - Morbier,NA__Comte - Morbier,41,0.160051401845871,9.99095305332722e-05,max,NA,NA,NA,NA,NA,NA,1.02063734206834,0.972177645142063,0.941412296256917,0.618624715237358,937.577690051355,2.33846645022283,0.941412296256917,0.528733925943567,0.523516779179814,0.0890336231708675,9012.03384261541,3449.43691103603,321.739932119543,776.682003923228,269.550811611826,813.39360039298,655.422286225402,12206.288357163
milk,Conventionnel,Conventionnel,NA__Comte - Morbier,73,0.141676468868359,5.89955901949094e-05,mean,NA,NA,NA,NA,NA,NA,0.953779949816959,0.652047545181572,0.373259242988751,0.0755076296831437,2168.00953981676,1.14043879032202,0.526508113855621,0.479110165164353,0.354890541780885,0.0532196180286005,6782.8735588699,3188.93352295965,83.5721494205162,323.414806111201,115.376627373931,237.657029231234,164.889004207396,6236.71553599654
milk,Conventionnel,Conventionnel,NA__Comte - Morbier,73,0.029556137716381,1.69627807472732e-05,sd,NA,NA,NA,NA,NA,NA,0.288571967688517,0.118832335632025,0.164809644936688,0.0959329177495398,1114.42067854755,0.377912932555065,0.128308546153688,0.105832318773181,0.105998071675796,0.0186865685092555,1510.68191133631,789.254554072204,89.0685193005137,215.852215510109,78.1263187635341,249.536503028121,180.41777816029,2957.58795262115
milk,Conventionnel,Conventionnel,NA__Comte - Morbier,73,0.0812741147526786,3.10137809868171e-05,q0,NA,NA,NA,NA,NA,NA,0.287861347996243,0.38295783174874,0,0.000592618669093685,312.890194808383,0.498547866464512,0.268591301219692,0.184623619637111,0.131185685178068,0.0131819945713564,2427.78904665314,1070.27047679579,0,9.20648115663408,0.679932278462218,6.27713267342719,0,452.674897119341
milk,Conventionnel,Conventionnel,NA__Comte - Morbier,73,0.121995098222554,4.74593189810623e-05,q25,NA,NA,NA,NA,NA,NA,0.780377135471087,0.576903950331255,0.256802918115556,0.0190998788219237,1600.52682875221,0.948692044103016,0.454048066280848,0.398850683270393,0.272797188102787,0.0395706121534351,5931.68107249956,2822.01008822816,45.3747445559041,178.249060976064,45.1765702247764,63.0721243107623,70.7757899569539,3994.19824124548
milk,Conventionnel,Conventionnel,NA__Comte - Morbier,73,0.135856066652197,5.54221158907185e-05,q50,NA,NA,NA,NA,NA,NA,0.893801489884398,0.65155881878113,0.372622788423258,0.0377162252227219,2181.96347075843,1.11881666266783,0.523815686603686,0.476665402570222,0.341865472268189,0.0526088996613599,6977.80402316367,3265.36275395196,55.1647906253309,234.42563890352,110.794915226347,161.971005016714,114.671380914534,6289.06981519507
milk,Conventionnel,Conventionnel,NA__Comte - Morbier,73,0.163625394457945,6.55807142492272e-05,q75,NA,NA,NA,NA,NA,NA,1.05408283564294,0.733355188149205,0.498220074434613,0.0906947016016867,2516.33009912112,1.28143170083569,0.620645548035722,0.544387303168132,0.431716474122269,0.0680295159922478,7699.69230769231,3694.7455362708,73.83625015298,421.662058946075,173.488403527556,326.142962610167,149.383009053613,7423.19768237021
milk,Conventionnel,Conventionnel,NA__Comte - Morbier,73,0.200978895072801,0.00010507524371932,q100,NA,NA,NA,NA,NA,NA,2.00582545281273,0.897741892065233,0.74592337251528,0.46888098745839,6485.18734569473,3.47389466130427,0.808682934883131,0.792658795490794,0.588001044099072,0.0896154374378595,9792.32094012765,5589.16620448393,321.739932119543,776.682003923228,269.550811611826,813.39360039298,655.422286225402,12206.288357163
milk,Conventionnel,Conventionnel,NA__Comte - Morbier,73,0.200978895072801,0.00010507524371932,max,NA,NA,NA,NA,NA,NA,2.00582545281273,0.897741892065233,0.74592337251528,0.46888098745839,6485.18734569473,3.47389466130427,0.808682934883131,0.792658795490794,0.588001044099072,0.0896154374378595,9792.32094012765,5589.16620448393,321.739932119543,776.682003923228,269.550811611826,813.39360039298,655.422286225402,12206.288357163
milk,Conventionnel,Conventionnel,NA__Fromages de Savoie,90,0.145506035061644,6.08838668496519e-05,mean,NA,NA,NA,NA,NA,NA,0.963754545447342,0.604316578616118,0.343834159485528,0.10120720757388,1950.16496010839,1.12775588387751,0.504951262140149,0.462252815363282,0.418192155297328,0.0614644379788276,6385.6985472365,2894.42062382582,92.9235570089444,322.189408833087,116.136489060787,238.137787761565,160.013097684342,5759.3997936565
milk,Conventionnel,Conventionnel,NA__Fromages de Savoie,90,0.0341208185211991,1.56240893223095e-05,sd,NA,NA,NA,NA,NA,NA,0.275051526772947,0.130424133803347,0.164655005149723,0.0841291069880993,913.202650536339,0.344868000918409,0.135834405595431,0.109310886852632,0.124463396299738,0.0222674055741255,1794.74509194342,919.944444223911,90.4489034250039,212.688571941829,80.2595238531566,250.190228268052,192.902423132254,2680.84189158432
milk,Conventionnel,Conventionnel,NA__Fromages de Savoie,90,0.0643592218476111,1.95629316388771e-05,q0,NA,NA,NA,NA,NA,NA,0.438538246120847,0.323520723755813,0,0.00648258521040471,659.089085838219,0.542927912345395,0.228751435367032,0.244178583367804,0.123845198819142,0.0157491055738914,1500,582.828164652816,0,17.5654164152148,0,13.1913100183296,0,798.481371889332
milk,Conventionnel,Conventionnel,NA__Fromages de Savoie,90,0.125180677313025,5.03857066880733e-05,q25,NA,NA,NA,NA,NA,NA,0.778730468156399,0.523641423975003,0.226772194215784,0.0412564522413404,1237.13529090923,0.86350671153272,0.418426502462893,0.38868334120922,0.322284307517843,0.0433045365304059,5121.11530172414,2251.44247016369,45.3747445559041,178.249060976064,41.7829164478909,66.9404223790673,53.9492911912879,3715.14144628292
milk,Conventionnel,Conventionnel,NA__Fromages de Savoie,90,0.146261014303268,6.16506765580301e-05,q50,NA,NA,NA,NA,NA,NA,0.936961087362926,0.604170127522046,0.334635759856763,0.0832699562525148,1708.84947441225,1.06730054917924,0.476910970137805,0.443778211069675,0.444825325213617,0.0651666018806346,6252.90927992996,2848.16312485756,58.5268122347731,235.230569138613,110.794915226347,161.686653345069,85.8321895723261,6159.07545887152
milk,Conventionnel,Conventionnel,NA__Fromages de Savoie,90,0.173249651534185,6.73005575462224e-05,q75,NA,NA,NA,NA,NA,NA,1.15831971655604,0.693014980296045,0.441357664465413,0.126083594722897,2560.79766399186,1.28414277500224,0.606127791720004,0.521759929240833,0.499967058601145,0.0750995156218032,7739.90936519916,3457.70804073668,81.8801157492343,372.229726165138,173.488403527556,288.603178369122,149.383009053613,7423.19768237021
milk,Conventionnel,Conventionnel,NA__Fromages de Savoie,90,0.215675565225083,0.00011670671838485,q100,NA,NA,NA,NA,NA,NA,1.84186514869,0.902734933590797,0.844495853862839,0.406075554657393,4564.70251207449,2.28030282157974,0.844495853862839,0.878053692575865,0.678596983722276,0.106573052979291,9834.61764705882,6155.41731831087,321.739932119543,776.682003923228,269.550811611826,813.39360039298,655.422286225402,12516.2761358475
milk,Conventionnel,Conventionnel,NA__Fromages de Savoie,90,0.215675565225083,0.00011670671838485,max,NA,NA,NA,NA,NA,NA,1.84186514869,0.902734933590797,0.844495853862839,0.406075554657393,4564.70251207449,2.28030282157974,0.844495853862839,0.878053692575865,0.678596983722276,0.106573052979291,9834.61764705882,6155.41731831087,321.739932119543,776.682003923228,269.550811611826,813.39360039298,655.422286225402,12516.2761358475
milk,Fromages de Savoie,Fromages de Savoie,NA__Fromages de Savoie,30,0.138817911630073,6.29922029748945e-05,mean,NA,NA,NA,NA,NA,NA,0.917899375850844,0.639952925334494,0.360226459063503,0.145405956302344,1051.26765520905,1.14563286746988,0.52524942318526,0.478055239848422,0.375113342113464,0.0572635387881356,6439.99726274548,2848.82237856367,87.2504217430084,339.41529511155,103.420072522023,270.688140535493,148.304815771396,5975.61383857743
milk,Fromages de Savoie,Fromages de Savoie,NA__Fromages de Savoie,30,0.0305825333761264,1.9268488478603e-05,sd,NA,NA,NA,NA,NA,NA,0.220854538465548,0.163566511120443,0.186352694685696,0.137524583552427,772.215182686531,0.254368784636062,0.155634705623717,0.173247795355814,0.132182392961516,0.0248538595245033,1733.27079938107,663.995399886585,92.3161577727545,223.183739988655,83.7353191571481,256.969724667137,200.599723563842,2762.48902501642
milk,Fromages de Savoie,Fromages de Savoie,NA__Fromages de Savoie,30,0.059096146122775,2.67490074390751e-05,q0,NA,NA,NA,NA,NA,NA,0.562478255903145,0.350906050289785,0.0973115526896172,0.0120644459749123,153.836715494576,0.642779699468913,0.259640054868561,0.243194077321457,0.0340689085507421,0.00247067220655574,1786.5046728972,1593.48311103244,0,12.2928933516259,0,6.97751098630903,0,1766.76562593607
milk,Fromages de Savoie,Fromages de Savoie,NA__Fromages de Savoie,30,0.127599057249631,4.84375996945287e-05,q25,NA,NA,NA,NA,NA,NA,0.763178229537995,0.51830846613414,0.241987417449592,0.0605834623723411,665.99793132893,0.973514777468995,0.43018772761404,0.341366283999913,0.323932354892923,0.0448439519425779,5395.43178571429,2376.88646868626,45.3747445559041,178.249060976064,34.553075951138,66.9404223790673,31.4064348852685,3899.30750843645
milk,Fromages de Savoie,Fromages de Savoie,NA__Fromages de Savoie,30,0.140265243641421,6.63834368083212e-05,q50,NA,NA,NA,NA,NA,NA,0.903249995714733,0.594098701999574,0.340405083063087,0.100310235177019,969.880086006802,1.10738657434268,0.486705869852051,0.400690890673187,0.401900896993686,0.0658886256434913,6614.24270790937,2817.67632548116,58.5268122347731,220.118644925824,92.9202681190301,172.667224687093,85.8321895723261,6226.3839047173
milk,Fromages de Savoie,Fromages de Savoie,NA__Fromages de Savoie,30,0.158499254571767,7.7278241730062e-05,q75,NA,NA,NA,NA,NA,NA,1.02721749969695,0.730529579311646,0.376943575887491,0.172204299769761,1256.23585381818,1.31054014423271,0.594984579542299,0.599792656586571,0.471166707667582,0.0747147371906643,7275.42006802721,3211.74975511166,76.0429883410408,446.506914107385,150.441814071274,413.914815162221,146.007575736412,7397.88299059461
milk,Fromages de Savoie,Fromages de Savoie,NA__Fromages de Savoie,30,0.198651143086167,0.00010623168678513,q100,NA,NA,NA,NA,NA,NA,1.55574297201084,0.985534550200686,0.965371396077737,0.489302430247729,3253.01995972611,1.7778465025183,0.965371396077737,0.891955747559431,0.604376726923234,0.0904748730503196,9708.10687022901,4366.85583287863,321.739932119543,776.682003923228,269.550811611826,813.39360039298,655.422286225402,15117.6470588235
milk,Fromages de Savoie,Fromages de Savoie,NA__Fromages de Savoie,30,0.198651143086167,0.00010623168678513,max,NA,NA,NA,NA,NA,NA,1.55574297201084,0.985534550200686,0.965371396077737,0.489302430247729,3253.01995972611,1.7778465025183,0.965371396077737,0.891955747559431,0.604376726923234,0.0904748730503196,9708.10687022901,4366.85583287863,321.739932119543,776.682003923228,269.550811611826,813.39360039298,655.422286225402,15117.6470588235
milk,Conventionnel,Conventionnel,NA__Munster,114,0.151520599169384,6.50153021120695e-05,mean,NA,NA,NA,NA,NA,NA,1.02785169202754,0.636272137032914,0.346617788092176,0.0392970067393899,2532.22509846721,1.0598791725719,0.476234182227361,0.460746489485645,0.389089559570931,0.0584154307295704,7063.46100279471,3193.1786267621,89.0650957589741,337.390863242446,131.351323521725,237.140565083906,174.195464338447,6283.53745308486
milk,Conventionnel,Conventionnel,NA__Munster,114,0.0264487570040852,1.60724157321662e-05,sd,NA,NA,NA,NA,NA,NA,0.344869714154383,0.1171808792904,0.147590857285013,0.0410749464193833,1084.62433147617,0.286614254525041,0.132094656684691,0.110174123446743,0.117734399310313,0.019738696835999,1441.21851237903,796.611468936335,89.8999018683256,222.739410094306,82.0989217470529,261.547685208185,181.34501525283,2978.55436737324
milk,Conventionnel,Conventionnel,NA__Munster,114,0.082077135345242,2.97599985650081e-05,q0,NA,NA,NA,NA,NA,NA,0.583572103274321,0.317906606207187,0.0333417736283413,0.000592618669093685,240.83195836891,0.408629509275964,0.174240750817461,0.256551986433512,0,0,2427.78904665314,1070.27047679579,0,9.20648115663408,0.83711319051506,6.27713267342719,10.1090252607199,452.674897119341
milk,Conventionnel,Conventionnel,NA__Munster,114,0.131638623203129,5.39363247739904e-05,q25,NA,NA,NA,NA,NA,NA,0.790884346372056,0.554219993772115,0.240605743633983,0.0106287379065539,1742.04371310252,0.883844151579778,0.379317240156496,0.394462726028937,0.307850954254523,0.0446703182922764,6121.44398849607,2660.37071032084,45.3747445559041,178.249060976064,68.0757706251733,53.6310420575139,85.8321895723261,3900.89651135448
milk,Conventionnel,Conventionnel,NA__Munster,114,0.152734011221723,6.43242556099438e-05,q50,NA,NA,NA,NA,NA,NA,0.964690417298471,0.637169055441627,0.333980785324807,0.0285744077936543,2559.46313873845,1.03662069654581,0.463296199985282,0.441604512448771,0.394167015665719,0.058526083545826,7146.76701169254,3082.57817230577,57.7936565803864,261.05482164473,120.075691335916,123.713914474095,123.827205588702,6413.48711259131
milk,Conventionnel,Conventionnel,NA__Munster,114,0.168263030164782,7.6722334674497e-05,q75,NA,NA,NA,NA,NA,NA,1.13152880972623,0.721795887501542,0.443375584081216,0.0480546562854831,3118.26560265261,1.26445691817248,0.569352998014799,0.517230435153028,0.479815406063266,0.0719783563051467,8138.02802802803,3734.20083247812,83.7435823685914,423.195554898465,173.488403527556,281.639309164093,149.383009053613,7423.19768237021
milk,Conventionnel,Conventionnel,NA__Munster,114,0.230064223011855,0.00011468162912941,q100,NA,NA,NA,NA,NA,NA,2.44720456379145,0.897741892065233,0.74592337251528,0.200331232357211,5655.83933808929,1.71358431012924,0.798578208715765,0.914814468052473,0.682097650607554,0.116500296478794,9844.1797752809,5888.6044180531,321.739932119543,776.682003923228,269.550811611826,813.39360039298,655.422286225402,15174.0475957301
milk,Conventionnel,Conventionnel,NA__Munster,114,0.230064223011855,0.00011468162912941,max,NA,NA,NA,NA,NA,NA,2.44720456379145,0.897741892065233,0.74592337251528,0.200331232357211,5655.83933808929,1.71358431012924,0.798578208715765,0.914814468052473,0.682097650607554,0.116500296478794,9844.1797752809,5888.6044180531,321.739932119543,776.682003923228,269.550811611826,813.39360039298,655.422286225402,15174.0475957301
milk,Munster,Munster,NA__Munster,38,0.159008823474085,6.56313788590428e-05,mean,NA,NA,NA,NA,NA,NA,1.08962964882584,0.608867281744511,0.314387162115773,0.0566544605792332,2695.21379881795,1.00664276922316,0.447977998914476,0.452728615040803,0.425213315514156,0.0648110385039017,6928.75442367171,3075.57858804256,103.720753228436,342.408811154237,127.189694863423,248.694676979682,164.385421517359,6258.3459978073
milk,Munster,Munster,NA__Munster,38,0.0338764505789183,1.4898425774439e-05,sd,NA,NA,NA,NA,NA,NA,0.375573143060172,0.135764946217768,0.147940461940296,0.0622612446656787,1065.5365864616,0.278622763992415,0.157260107145006,0.112510039751247,0.129868087074038,0.0235442298808973,1670.9730781754,811.731450143864,91.3764074994515,220.210643989849,84.3854238869559,261.449959366047,189.473551840785,2976.7978856061
milk,Munster,Munster,NA__Munster,38,0.0646484847797136,2.19599847875383e-05,q0,NA,NA,NA,NA,NA,NA,0.686703110443588,0.366971286277423,0.0844800267506943,0.00103666314144252,868.329284976026,0.461510530540971,0.234695976394548,0.281412110344972,0.0576471228507851,0.00128368030570926,1838.99408284024,543.126985778439,3.79239348012582,20.5912765131984,0,18.1234131786401,0,1000
milk,Munster,Munster,NA__Munster,38,0.144958996114706,5.41173910153927e-05,q25,NA,NA,NA,NA,NA,NA,0.856625810323602,0.525232883268283,0.205252522966991,0.0149972022170078,1809.50802314707,0.781865489562343,0.335770364345976,0.379181807582119,0.322817212997887,0.0539974245049651,6158.39369003432,2540.20585424368,51.7682699732025,178.249060976064,55.3226535417425,65.6524908869355,67.4329728075078,4000
milk,Munster,Munster,NA__Munster,38,0.163702584697064,6.59669062389825e-05,q50,NA,NA,NA,NA,NA,NA,0.960772246596687,0.56477490870803,0.278401482346319,0.037147372708791,2652.69382468213,1.04142995540965,0.398256545254514,0.424776445164288,0.466499750017589,0.0736004145120116,6832.85714285714,3145.7291967432,58.5268122347731,279.956370487616,110.794915226347,160.911099456904,101.708479146652,6413.48711259131
milk,Munster,Munster,NA__Munster,38,0.181373517894719,7.4373882993875e-05,q75,NA,NA,NA,NA,NA,NA,1.2867502481501,0.662908526945918,0.415445481645036,0.0672268555661081,3289.05172708459,1.16738243448213,0.522091803352209,0.509954135644178,0.508537493051016,0.0803633518908556,8232.72985789787,3374.20602529982,105.44698908797,401.307710703957,173.488403527556,318.077932515093,149.383009053613,7423.19768237021
milk,Munster,Munster,NA__Munster,38,0.232135673133719,9.88837592360766e-05,q100,NA,NA,NA,NA,NA,NA,2.16679779511819,0.99248422636911,0.659103427844342,0.25147806043683,4605.23179436606,1.45623339226472,0.889132284578851,0.768877172252544,0.663584998692989,0.108120139411101,9789.84615384615,5070.37410558956,321.739932119543,776.682003923228,269.550811611826,813.39360039298,655.422286225402,15174.0475957301
milk,Munster,Munster,NA__Munster,38,0.232135673133719,9.88837592360766e-05,max,NA,NA,NA,NA,NA,NA,2.16679779511819,0.99248422636911,0.659103427844342,0.25147806043683,4605.23179436606,1.45623339226472,0.889132284578851,0.768877172252544,0.663584998692989,0.108120139411101,9789.84615384615,5070.37410558956,321.739932119543,776.682003923228,269.550811611826,813.39360039298,655.422286225402,15174.0475957301
crop,Triticale,AB,Triticale__AB,32,0.110357070562141,3.85897274700197e-05,mean,53.1300435953723,228.015141157098,0,229.508641991039,3.03030672286274,3385.66048780871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,AB,Triticale__AB,32,0.0431548601185603,2.5704468560973e-05,sd,50.8307836791171,219.22415117463,0,223.008873715136,9.4222561849856,1312.14494458608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,AB,Triticale__AB,32,0.0576495683229472,1.67711138987746e-05,q0,0,45.5863840387558,0,45.5863840387558,0,1028.57142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,AB,Triticale__AB,32,0.082062890158919,2.18716361610369e-05,q25,21.4424334476329,65.179781387556,0,65.179781387556,0,2594.69696969697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,AB,Triticale__AB,32,0.100621607045965,3.07463008072188e-05,q50,38.3615684069916,165.005497462599,0,165.005497462599,0,3195.88502834376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,AB,Triticale__AB,32,0.133910034484889,3.8037697948565e-05,q75,65.5839676095299,253.469777526775,0,253.469777526775,2.62164873875859,4694.83951739175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,AB,Triticale__AB,32,0.238235870486259,0.00014194901313946,q100,216.984643179765,759.640919231174,0,783.536932574232,52.3093075643589,6060.34482758621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,AB,Triticale__AB,32,0.238235870486259,0.00014194901313946,max,216.984643179765,759.640919231174,0,783.536932574232,52.3093075643589,6060.34482758621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,Conventionnel,Triticale__AB,90,0.200993102083569,4.50986720236243e-05,mean,44.0598783380124,288.021471689051,96.4050351517046,191.431956257911,76.7030580886402,4987.45932482937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,Conventionnel,Triticale__AB,90,0.0769879049335722,2.55657542048494e-05,sd,53.6490128011354,122.085772664231,57.7107126603609,117.062330633056,53.7604622792821,1612.95569390161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,Conventionnel,Triticale__AB,90,0.079829193546462,1.36824482904287e-05,q0,0,109.415381586201,0,45.2921143980481,0,1185.18518518519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,Conventionnel,Triticale__AB,90,0.152360811733324,2.78579953623489e-05,q25,6.62566658526685,218.323106393056,50.829479511367,134.586273051131,34.2509320065942,3937.19850241198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,Conventionnel,Triticale__AB,90,0.181027556031462,3.99365027656311e-05,q50,26.3127651445353,260.926360201661,93.5280315743946,175.768768354281,65.3127049353803,4997.69159741459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,Conventionnel,Triticale__AB,90,0.233263288156346,5.09319598590638e-05,q75,63.5431201299244,340.692292565215,132.672026947356,220.806922244633,117.014433102176,6176.33676385813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,Conventionnel,Triticale__AB,90,0.466970816481069,0.00017353891799488,q100,246.166070798635,759.640919231174,269.352906450692,783.536932574232,247.586729594868,8988.76404494382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
crop,Triticale,Conventionnel,Triticale__AB,90,0.466970816481069,0.00017353891799488,max,246.166070798635,759.640919231174,269.352906450692,783.536932574232,247.586729594868,8988.76404494382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
